Order_ID,Order_Date,Ship_Date,Shipping_Days,Shipping_Mode,Customer_ID,Customer_Name,Customer_Segment,City,State,Region,Category,Product_Name,Quantity,MRP,Discount_Pct,Selling_Price,Sales,Profit,Profit_Margin_Pct,Payment_Mode,Return_Status
ORD-2024-10177,12-04-2024,17-04-2024,5,Standard,CUST9123,Suresh Singh,Home Office,Kochi,Kerala,South,Grocery,Protein Granola,4,359.46,0.1,323.51,1294.04,104.82,8.1,UPI,Not Returned
ORD-2024-10414,12-04-2024,14-04-2024,2,Express,CUST3069,Arjun Verma,Consumer,Gurgaon,Haryana,North,Home & Kitchen,LED Desk Lamp,1,1358.66,0.16,1141.27,1141.27,171.19,15,Credit Card,Not Returned
ORD-2024-10941,12-04-2024,14-04-2024,2,Express,CUST9235,Gaurav Sinha,Small Business,Mumbai,Maharashtra,West,Clothing,Ethnic Saree,1,2262.28,0.21,1787.2,1787.2,407.48,22.8,Debit Card,Not Returned
ORD-2024-11430,12-04-2024,14-04-2024,2,Express,CUST5640,Rohit Pandey,Consumer,Surat,Gujarat,West,Home & Kitchen,Water Purifier Filter,1,1371.07,0.12,1206.54,1206.54,276.3,22.9,UPI,Not Returned
ORD-2024-12025,12-04-2024,16-04-2024,4,Standard,CUST3630,Preeti Shah,Corporate,Bengaluru,Karnataka,South,Home & Kitchen,Water Purifier Filter,1,1127.19,0.16,946.84,946.84,160.02,16.9,UPI,Not Returned
ORD-2024-13015,12-04-2024,18-04-2024,6,Standard,CUST6973,Kavya Bose,Home Office,Ahmedabad,Gujarat,West,Electronics,Smartwatch,1,8722.07,0.09,7937.08,7937.08,888.95,11.2,Net Banking,Not Returned
ORD-2024-13542,12-04-2024,14-04-2024,2,Express,CUST1693,Riya Agarwal,Corporate,Pune,Maharashtra,West,Clothing,Hoodie,4,1947.66,0.22,1519.17,6076.68,1470.56,24.2,UPI,Not Returned
ORD-2024-14665,12-04-2024,17-04-2024,5,Standard,CUST9250,Meena Das,Home Office,Shillong,Meghalaya,Northeast,Electronics,Smartwatch,3,10545.91,0.17,8753.11,26259.33,1995.71,7.6,Credit Card,Returned
ORD-2024-14976,12-04-2024,16-04-2024,4,Standard,CUST3821,Kiran Verma,Corporate,Bhubaneswar,Odisha,East,Electronics,Smart TV 43 inch,1,40557.76,0.09,36907.56,36907.56,5609.95,15.2,UPI,Exchanged
ORD-2024-10539,13-04-2024,15-04-2024,2,Express,CUST3467,Rohit Iyer,Corporate,Kochi,Kerala,South,Beauty & Personal Care,Face Wash Combo,3,347.49,0.2,277.99,833.97,221.84,26.6,Debit Card,Returned
ORD-2024-11169,13-04-2024,20-04-2024,7,Standard,CUST8273,Aarav Sinha,Consumer,Kochi,Kerala,South,Sports & Fitness,Dumbbell Set 10kg,3,2270.59,0.13,1975.41,5926.23,1244.51,21,UPI,Not Returned
ORD-2024-12194,13-04-2024,21-04-2024,8,Economy,CUST8859,Amit Sinha,Corporate,Mumbai,Maharashtra,West,Grocery,Desi Ghee 1L,2,554.05,0.03,537.43,1074.86,80.61,7.5,UPI,Not Returned
ORD-2024-12236,13-04-2024,21-04-2024,8,Economy,CUST4342,Shreya Sharma,Small Business,Surat,Gujarat,West,Clothing,Men's Formal Shirt,2,1372.13,0.18,1125.15,2250.3,483.81,21.5,EMI,Returned
ORD-2024-12373,13-04-2024,13-04-2024,0,Same Day,CUST3437,Aarav Mehta,Home Office,Pune,Maharashtra,West,Home & Kitchen,Stainless Steel Bottle,2,693.63,0.17,575.71,1151.42,269.43,23.4,Debit Card,Not Returned
ORD-2024-13619,13-04-2024,14-04-2024,1,Express,CUST6504,Vivek Verma,Consumer,Gurgaon,Haryana,North,Grocery,Protein Granola,2,395.91,0.09,360.28,720.56,30.26,4.2,Cash on Delivery,Not Returned
ORD-2024-14728,13-04-2024,23-04-2024,10,Economy,CUST9669,Rohit Bose,Corporate,Mumbai,Maharashtra,West,Beauty & Personal Care,Electric Face Cleanser,2,1472.04,0.15,1251.23,2502.46,760.75,30.4,Debit Card,Not Returned
ORD-2024-10375,14-04-2024,16-04-2024,2,Express,CUST3385,Ananya Mishra,Consumer,Surat,Gujarat,West,Beauty & Personal Care,Sunscreen SPF 50,1,292.96,0.14,251.95,251.95,77.85,30.9,UPI,Not Returned
ORD-2024-10644,14-04-2024,19-04-2024,5,Standard,CUST4048,Gaurav Nair,Corporate,Bhubaneswar,Odisha,East,Electronics,Bluetooth Speaker,1,1893.72,0.15,1609.66,1609.66,181.89,11.3,Debit Card,Returned
ORD-2024-11270,14-04-2024,15-04-2024,1,Express,CUST7498,Neha Shah,Consumer,Guwahati,Assam,Northeast,Electronics,Wireless Earbuds,2,1651.97,0.16,1387.65,2775.3,294.18,10.6,UPI,Not Returned
ORD-2024-11723,14-04-2024,16-04-2024,2,Express,CUST1526,Divya Agarwal,Consumer,Kochi,Kerala,South,Electronics,USB-C Hub,3,782.77,0.09,712.32,2136.96,309.86,14.5,Net Banking,Returned
ORD-2024-12618,14-04-2024,20-04-2024,6,Standard,CUST2078,Amit Malhotra,Consumer,Delhi,Delhi,North,Grocery,Organic Honey 500g,1,308.17,0.08,283.52,283.52,28.35,10,Credit Card,Not Returned
ORD-2024-12984,14-04-2024,23-04-2024,9,Economy,CUST2423,Deepak Nair,Corporate,Gurgaon,Haryana,North,Grocery,Whole Wheat Atta 10kg,2,453.37,0.07,421.63,843.26,37.95,4.5,Credit Card,Not Returned
ORD-2024-13403,14-04-2024,20-04-2024,6,Standard,CUST7793,Suresh Agarwal,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Kids Frock,2,463.61,0.2,370.89,741.78,166.16,22.4,Credit Card,Returned
ORD-2024-10152,15-04-2024,22-04-2024,7,Standard,CUST4695,Suresh Das,Consumer,Chennai,Tamil Nadu,South,Clothing,Women's Kurti,1,1284.55,0.19,1040.49,1040.49,261.16,25.1,Cash on Delivery,Not Returned
ORD-2024-12613,15-04-2024,22-04-2024,7,Economy,CUST7982,Riya Chopra,Corporate,Ahmedabad,Gujarat,West,Clothing,Hoodie,2,1971.29,0.21,1557.32,3114.64,626.04,20.1,UPI,Exchanged
ORD-2024-13184,15-04-2024,20-04-2024,5,Standard,CUST8277,Priya Pillai,Home Office,Noida,Uttar Pradesh,North,Home & Kitchen,Stainless Steel Bottle,5,695.29,0.18,570.14,2850.7,416.2,14.6,Net Banking,Not Returned
ORD-2024-13355,15-04-2024,21-04-2024,6,Standard,CUST2630,Riya Das,Home Office,Mumbai,Maharashtra,West,Clothing,Women's Kurti,2,1059.02,0.18,868.4,1736.8,465.46,26.8,Cash on Delivery,Not Returned
ORD-2024-13959,15-04-2024,24-04-2024,9,Economy,CUST7941,Aarav Sharma,Home Office,Hyderabad,Telangana,South,Beauty & Personal Care,Vitamin C Serum,2,782.29,0.13,680.59,1361.18,494.11,36.3,Credit Card,Not Returned
ORD-2024-10268,16-04-2024,16-04-2024,0,Same Day,CUST2449,Neha Mishra,Corporate,Bhopal,Madhya Pradesh,Central,Electronics,Gaming Mouse,5,1312.05,0.15,1115.24,5576.2,825.28,14.8,Debit Card,Not Returned
ORD-2024-11090,16-04-2024,19-04-2024,3,Express,CUST8040,Suresh Sharma,Home Office,Lucknow,Uttar Pradesh,North,Home & Kitchen,Water Purifier Filter,2,1315.22,0.17,1091.63,2183.26,395.17,18.1,UPI,Not Returned
ORD-2024-11136,16-04-2024,23-04-2024,7,Standard,CUST7742,Deepak Reddy,Consumer,Ranchi,Jharkhand,East,Clothing,Ethnic Saree,1,3389.24,0.18,2779.18,2779.18,739.26,26.6,Net Banking,Not Returned
ORD-2024-11388,16-04-2024,16-04-2024,0,Same Day,CUST2904,Nikhil Gupta,Home Office,Bengaluru,Karnataka,South,Home & Kitchen,Bedsheet Set King,1,1040.42,0.14,894.76,894.76,153,17.1,EMI,Not Returned
ORD-2024-12740,16-04-2024,22-04-2024,6,Economy,CUST2224,Aarav Malhotra,Corporate,Bengaluru,Karnataka,South,Clothing,Sports T-Shirt,4,663.5,0.22,517.53,2070.12,455.43,22,Debit Card,Not Returned
ORD-2024-12979,16-04-2024,20-04-2024,4,Standard,CUST7926,Priya Gupta,Consumer,Chennai,Tamil Nadu,South,Grocery,Whole Wheat Atta 10kg,2,615.52,0.05,584.74,1169.48,154.37,13.2,Net Banking,Not Returned
ORD-2024-13451,16-04-2024,19-04-2024,3,Express,CUST3868,Amit Chopra,Home Office,Hyderabad,Telangana,South,Beauty & Personal Care,Hair Growth Oil,1,324.16,0.17,269.05,269.05,96.86,36,Credit Card,Not Returned
ORD-2024-14479,16-04-2024,16-04-2024,0,Same Day,CUST2497,Manish Nair,Consumer,Bengaluru,Karnataka,South,Clothing,Hoodie,4,941.94,0.22,734.71,2938.84,811.12,27.6,UPI,Returned
ORD-2024-10300,17-04-2024,26-04-2024,9,Economy,CUST9381,Sneha Pandey,Consumer,Gurgaon,Haryana,North,Electronics,Smart TV 43 inch,3,31327.17,0.1,28194.45,84583.35,12518.34,14.8,UPI,Returned
ORD-2024-11260,17-04-2024,24-04-2024,7,Standard,CUST6320,Suresh Gupta,Corporate,Mumbai,Maharashtra,West,Grocery,Basmati Rice 5kg,3,616.03,0.04,591.39,1774.17,250.16,14.1,Debit Card,Not Returned
ORD-2024-12776,17-04-2024,18-04-2024,1,Express,CUST2919,Sneha Chopra,Home Office,Bhopal,Madhya Pradesh,Central,Beauty & Personal Care,Electric Face Cleanser,2,1638.53,0.14,1409.14,2818.28,1076.58,38.2,Net Banking,Not Returned
ORD-2024-10150,18-04-2024,19-04-2024,1,Express,CUST9791,Ananya Reddy,Consumer,Hyderabad,Telangana,South,Sports & Fitness,Running Shoes,1,2169.71,0.12,1909.34,1909.34,418.15,21.9,Cash on Delivery,Not Returned
ORD-2024-10487,18-04-2024,24-04-2024,6,Standard,CUST8779,Neha Mishra,Consumer,Noida,Uttar Pradesh,North,Electronics,Smart TV 43 inch,1,43004.2,0.15,36553.57,36553.57,3253.27,8.9,UPI,Not Returned
ORD-2024-10669,18-04-2024,24-04-2024,6,Standard,CUST7435,Arjun Bose,Consumer,Chennai,Tamil Nadu,South,Grocery,Cold Pressed Olive Oil,3,943.83,0.08,868.32,2604.96,211,8.1,Credit Card,Not Returned
ORD-2024-10842,18-04-2024,18-04-2024,0,Same Day,CUST5489,Pooja Pandey,Corporate,Gurgaon,Haryana,North,Grocery,Desi Ghee 1L,1,616.27,0.06,579.29,579.29,28.96,5,Debit Card,Not Returned
ORD-2024-11336,18-04-2024,18-04-2024,0,Same Day,CUST1317,Sonal Iyer,Home Office,Raipur,Chhattisgarh,Central,Grocery,Organic Honey 500g,1,570.07,0.09,518.76,518.76,57.06,11,Credit Card,Not Returned
ORD-2024-12134,18-04-2024,20-04-2024,2,Express,CUST9626,Rohit Mishra,Consumer,Ahmedabad,Gujarat,West,Electronics,Smartwatch,2,8960.37,0.09,8153.94,16307.88,1940.64,11.9,UPI,Not Returned
ORD-2024-12322,18-04-2024,25-04-2024,7,Standard,CUST1417,Vikram Patel,Consumer,Gurgaon,Haryana,North,Electronics,Smart TV 43 inch,3,40819.09,0.13,35512.61,106537.83,7883.8,7.4,UPI,Not Returned
ORD-2024-12789,18-04-2024,19-04-2024,1,Express,CUST7188,Aarav Nair,Corporate,Bhopal,Madhya Pradesh,Central,Home & Kitchen,LED Desk Lamp,2,1288.93,0.14,1108.48,2216.96,463.34,20.9,Net Banking,Not Returned
ORD-2024-13289,18-04-2024,19-04-2024,1,Express,CUST8380,Amit Rao,Corporate,Bengaluru,Karnataka,South,Electronics,Gaming Mouse,2,2843.52,0.17,2360.12,4720.24,637.23,13.5,Debit Card,Not Returned
ORD-2024-14198,18-04-2024,18-04-2024,0,Same Day,CUST7610,Sanjay Kumar,Consumer,Lucknow,Uttar Pradesh,North,Home & Kitchen,Electric Kettle,1,1640.23,0.14,1410.6,1410.6,306.1,21.7,Debit Card,Returned
ORD-2024-14421,18-04-2024,24-04-2024,6,Standard,CUST7544,Arjun Pillai,Consumer,Imphal,Manipur,Northeast,Electronics,Smartwatch,4,8204.59,0.16,6891.86,27567.44,2618.91,9.5,Debit Card,Not Returned
ORD-2024-14467,18-04-2024,18-04-2024,0,Same Day,CUST6051,Divya Iyer,Corporate,Delhi,Delhi,North,Clothing,Denim Jeans,2,1112.15,0.17,923.08,1846.16,457.85,24.8,Debit Card,Returned
ORD-2024-14906,18-04-2024,30-04-2024,12,Economy,CUST6037,Rajesh Iyer,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Organic Honey 500g,1,401.57,0.1,361.41,361.41,10.12,2.8,Net Banking,Exchanged
ORD-2024-11280,19-04-2024,19-04-2024,0,Same Day,CUST9284,Preeti Nair,Home Office,Gurgaon,Haryana,North,Grocery,Cold Pressed Olive Oil,2,795.37,0.09,723.79,1447.58,104.23,7.2,Debit Card,Not Returned
ORD-2024-11741,19-04-2024,19-04-2024,0,Same Day,CUST7252,Preeti Nair,Consumer,Surat,Gujarat,West,Clothing,Denim Jeans,2,2360.99,0.18,1936.01,3872.02,844.1,21.8,Net Banking,Not Returned
ORD-2024-12020,19-04-2024,22-04-2024,3,Express,CUST3436,Ananya Pillai,Home Office,Nagpur,Maharashtra,Central,Grocery,Protein Granola,2,477.27,0.08,439.09,878.18,86.94,9.9,Credit Card,Not Returned
ORD-2024-12267,19-04-2024,19-04-2024,0,Same Day,CUST6211,Vivek Reddy,Consumer,Ahmedabad,Gujarat,West,Grocery,Desi Ghee 1L,1,733.05,0.06,689.07,689.07,48.92,7.1,Cash on Delivery,Not Returned
ORD-2024-14403,19-04-2024,21-04-2024,2,Express,CUST3230,Riya Iyer,Corporate,Kochi,Kerala,South,Clothing,Sports T-Shirt,2,728.8,0.2,583.04,1166.08,251.87,21.6,Debit Card,Not Returned
ORD-2024-10076,20-04-2024,27-04-2024,7,Standard,CUST8325,Rohit Sinha,Home Office,Indore,Madhya Pradesh,Central,Grocery,Cold Pressed Olive Oil,1,827.28,0.06,777.64,777.64,85.54,11,Credit Card,Exchanged
ORD-2024-10361,20-04-2024,25-04-2024,5,Standard,CUST5018,Vivek Singh,Home Office,Bengaluru,Karnataka,South,Grocery,Cold Pressed Olive Oil,3,1074.38,0.07,999.17,2997.51,263.78,8.8,Debit Card,Not Returned
ORD-2024-10680,20-04-2024,24-04-2024,4,Standard,CUST8264,Vivek Mehta,Home Office,Nagpur,Maharashtra,Central,Grocery,Whole Wheat Atta 10kg,1,543.81,0.09,494.87,494.87,42.56,8.6,Debit Card,Not Returned
ORD-2024-11027,20-04-2024,23-04-2024,3,Express,CUST7721,Sonal Sharma,Small Business,Raipur,Chhattisgarh,Central,Beauty & Personal Care,Face Wash Combo,1,401.58,0.15,341.34,341.34,132.1,38.7,Debit Card,Not Returned
ORD-2024-11370,20-04-2024,20-04-2024,0,Same Day,CUST7265,Aditya Saxena,Corporate,Noida,Uttar Pradesh,North,Grocery,Basmati Rice 5kg,2,517.96,0.11,460.98,921.96,21.21,2.3,UPI,Not Returned
ORD-2024-11589,20-04-2024,21-04-2024,1,Express,CUST4319,Lata Das,Consumer,Hyderabad,Telangana,South,Beauty & Personal Care,Beard Grooming Kit,1,1222.68,0.13,1063.73,1063.73,397.84,37.4,Credit Card,Returned
ORD-2024-12131,20-04-2024,26-04-2024,6,Standard,CUST3899,Vivek Reddy,Small Business,Surat,Gujarat,West,Beauty & Personal Care,Face Wash Combo,1,276.45,0.18,226.69,226.69,70.5,31.1,UPI,Returned
ORD-2024-12363,20-04-2024,20-04-2024,0,Same Day,CUST5400,Pooja Sharma,Home Office,Delhi,Delhi,North,Electronics,Portable Charger,4,2220.76,0.09,2020.89,8083.56,1366.12,16.9,Cash on Delivery,Not Returned
ORD-2024-12374,20-04-2024,28-04-2024,8,Economy,CUST9656,Vikram Tiwari,Consumer,Gurgaon,Haryana,North,Clothing,Hoodie,1,1540.79,0.19,1248.04,1248.04,358.19,28.7,UPI,Not Returned
ORD-2024-12452,20-04-2024,24-04-2024,4,Standard,CUST7187,Aarav Reddy,Consumer,Kochi,Kerala,South,Electronics,Laptop Stand,2,1706.47,0.15,1450.5,2901,258.19,8.9,Debit Card,Not Returned
ORD-2024-12761,20-04-2024,21-04-2024,1,Express,CUST1212,Nisha Malhotra,Consumer,Delhi,Delhi,North,Electronics,USB-C Hub,2,681.04,0.1,612.94,1225.88,99.3,8.1,UPI,Exchanged
ORD-2024-13319,20-04-2024,23-04-2024,3,Express,CUST8993,Shreya Tiwari,Corporate,Guwahati,Assam,Northeast,Home & Kitchen,LED Desk Lamp,1,722.19,0.18,592.2,592.2,81.72,13.8,Credit Card,Not Returned
ORD-2024-13663,20-04-2024,24-04-2024,4,Standard,CUST3140,Sonal Malhotra,Small Business,Agartala,Tripura,Northeast,Home & Kitchen,LED Desk Lamp,1,778.53,0.14,669.54,669.54,114.49,17.1,Debit Card,Returned
ORD-2024-10284,21-04-2024,28-04-2024,7,Standard,CUST5934,Sanjay Rao,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Hoodie,2,1176.84,0.23,906.17,1812.34,318.97,17.6,UPI,Not Returned
ORD-2024-11105,21-04-2024,22-04-2024,1,Express,CUST8873,Deepak Agarwal,Consumer,Bhubaneswar,Odisha,East,Sports & Fitness,Resistance Bands Set,2,1176.86,0.1,1059.17,2118.34,499.93,23.6,Cash on Delivery,Not Returned
ORD-2024-11407,21-04-2024,30-04-2024,9,Economy,CUST8857,Aarav Mehta,Corporate,Patna,Bihar,East,Grocery,Organic Honey 500g,3,349.68,0.05,332.2,996.6,132.55,13.3,Net Banking,Not Returned
ORD-2024-11597,21-04-2024,27-04-2024,6,Standard,CUST1872,Rahul Pillai,Corporate,Pune,Maharashtra,West,Electronics,Gaming Mouse,3,2395.24,0.15,2035.95,6107.85,531.38,8.7,Net Banking,Exchanged
ORD-2024-11836,21-04-2024,24-04-2024,3,Express,CUST1846,Kavya Pillai,Consumer,Pune,Maharashtra,West,Clothing,Ethnic Saree,2,2671.94,0.16,2244.43,4488.86,1113.24,24.8,UPI,Not Returned
ORD-2024-12323,21-04-2024,21-04-2024,0,Same Day,CUST6859,Sunita Gupta,Consumer,Ahmedabad,Gujarat,West,Home & Kitchen,Bedsheet Set King,1,886.23,0.18,726.71,726.71,131.53,18.1,Debit Card,Not Returned
ORD-2024-12683,21-04-2024,24-04-2024,3,Express,CUST3848,Aarav Malhotra,Consumer,Noida,Uttar Pradesh,North,Clothing,Winter Jacket,1,3347.84,0.18,2745.23,2745.23,642.38,23.4,UPI,Not Returned
ORD-2024-13742,21-04-2024,28-04-2024,7,Standard,CUST4870,Deepak Nair,Consumer,Agartala,Tripura,Northeast,Grocery,Basmati Rice 5kg,2,596.77,0.11,531.13,1062.26,99.85,9.4,Net Banking,Exchanged
ORD-2024-14346,21-04-2024,30-04-2024,9,Economy,CUST4122,Kavya Bose,Consumer,Gurgaon,Haryana,North,Home & Kitchen,Stainless Steel Bottle,3,563.12,0.19,456.13,1368.39,279.15,20.4,Credit Card,Not Returned
ORD-2024-10310,22-04-2024,23-04-2024,1,Express,CUST4898,Manish Sharma,Consumer,Indore,Madhya Pradesh,Central,Home & Kitchen,Stainless Steel Bottle,1,625.63,0.19,506.76,506.76,89.7,17.7,Credit Card,Not Returned
ORD-2024-11072,22-04-2024,27-04-2024,5,Standard,CUST8418,Sunita Saxena,Corporate,Bengaluru,Karnataka,South,Grocery,Basmati Rice 5kg,2,562.26,0.09,511.66,1023.32,117.68,11.5,Net Banking,Not Returned
ORD-2024-11144,22-04-2024,26-04-2024,4,Standard,CUST4547,Rohit Singh,Small Business,Delhi,Delhi,North,Clothing,Hoodie,2,994.03,0.22,775.34,1550.68,383.02,24.7,Cash on Delivery,Not Returned
ORD-2024-11174,22-04-2024,23-04-2024,1,Express,CUST1496,Aditya Chopra,Consumer,Ahmedabad,Gujarat,West,Clothing,Hoodie,1,1398.17,0.22,1090.57,1090.57,217.02,19.9,Credit Card,Not Returned
ORD-2024-11246,22-04-2024,27-04-2024,5,Standard,CUST2541,Arjun Patel,Consumer,Gurgaon,Haryana,North,Grocery,Desi Ghee 1L,1,891.12,0.09,810.92,810.92,31.63,3.9,Cash on Delivery,Not Returned
ORD-2024-11299,22-04-2024,24-04-2024,2,Express,CUST2196,Rahul Agarwal,Home Office,Gurgaon,Haryana,North,Beauty & Personal Care,Beard Grooming Kit,1,1194.23,0.17,991.21,991.21,368.73,37.2,UPI,Exchanged
ORD-2024-11309,22-04-2024,23-04-2024,1,Express,CUST8375,Kiran Agarwal,Small Business,Patna,Bihar,East,Clothing,Ethnic Saree,2,1501.95,0.16,1261.64,2523.28,741.84,29.4,Debit Card,Not Returned
ORD-2024-11779,22-04-2024,25-04-2024,3,Express,CUST8075,Amit Verma,Corporate,Hyderabad,Telangana,South,Sports & Fitness,Skipping Rope,3,387.83,0.13,337.41,1012.23,255.08,25.2,Net Banking,Not Returned
ORD-2024-12643,22-04-2024,28-04-2024,6,Standard,CUST3731,Shreya Tiwari,Consumer,Agartala,Tripura,Northeast,Clothing,Sports T-Shirt,1,784.58,0.19,635.51,635.51,142.99,22.5,Net Banking,Not Returned
ORD-2024-14724,22-04-2024,25-04-2024,3,Express,CUST5684,Divya Tiwari,Home Office,Chennai,Tamil Nadu,South,Electronics,Bluetooth Speaker,1,4085.4,0.09,3717.71,3717.71,501.89,13.5,UPI,Returned
ORD-2024-10028,23-04-2024,23-04-2024,0,Same Day,CUST5956,Aarav Pandey,Home Office,Gurgaon,Haryana,North,Grocery,Cold Pressed Olive Oil,2,600.67,0.08,552.62,1105.24,47.53,4.3,Debit Card,Not Returned
ORD-2024-10391,23-04-2024,26-04-2024,3,Express,CUST4559,Nisha Rao,Small Business,Indore,Madhya Pradesh,Central,Clothing,Denim Jeans,4,2305.42,0.16,1936.55,7746.2,2075.98,26.8,Debit Card,Exchanged
ORD-2024-10795,23-04-2024,27-04-2024,4,Standard,CUST3207,Lata Malhotra,Corporate,Agartala,Tripura,Northeast,Grocery,Desi Ghee 1L,4,598.4,0.11,532.58,2130.32,140.6,6.6,Debit Card,Not Returned
ORD-2024-11236,23-04-2024,24-04-2024,1,Express,CUST1817,Aditya Sinha,Small Business,Bhopal,Madhya Pradesh,Central,Grocery,Organic Honey 500g,4,481.46,0.04,462.2,1848.8,173.79,9.4,UPI,Not Returned
ORD-2024-11560,23-04-2024,03-05-2024,10,Economy,CUST4446,Lata Iyer,Corporate,Pune,Maharashtra,West,Grocery,Organic Honey 500g,4,571.11,0.03,553.98,2215.92,228.24,10.3,UPI,Not Returned
ORD-2024-11586,23-04-2024,02-05-2024,9,Economy,CUST7898,Neha Joshi,Home Office,Guwahati,Assam,Northeast,Home & Kitchen,Stainless Steel Bottle,1,509.94,0.15,433.45,433.45,82.79,19.1,UPI,Not Returned
ORD-2024-11799,23-04-2024,24-04-2024,1,Express,CUST1494,Kavya Singh,Consumer,Imphal,Manipur,Northeast,Sports & Fitness,Skipping Rope,5,216.71,0.12,190.7,953.5,197.37,20.7,Net Banking,Not Returned
ORD-2024-12030,23-04-2024,25-04-2024,2,Express,CUST2632,Lata Verma,Consumer,Noida,Uttar Pradesh,North,Electronics,Smartwatch,1,4276.93,0.13,3720.93,3720.93,275.35,7.4,Credit Card,Returned
ORD-2024-12849,23-04-2024,28-04-2024,5,Standard,CUST4083,Manish Nair,Small Business,Surat,Gujarat,West,Beauty & Personal Care,Face Wash Combo,1,415.88,0.18,341.02,341.02,119.36,35,UPI,Returned
ORD-2024-13625,23-04-2024,26-04-2024,3,Express,CUST9158,Deepak Bose,Consumer,Agartala,Tripura,Northeast,Sports & Fitness,Yoga Mat 6mm,3,993.89,0.12,874.62,2623.86,498.53,19,UPI,Not Returned
ORD-2024-13865,23-04-2024,29-04-2024,6,Standard,CUST8302,Nikhil Tiwari,Corporate,Hyderabad,Telangana,South,Clothing,Sports T-Shirt,2,516.41,0.2,413.13,826.26,174.34,21.1,Credit Card,Not Returned
ORD-2024-13974,23-04-2024,05-05-2024,12,Economy,CUST8652,Vivek Mehta,Consumer,Pune,Maharashtra,West,Home & Kitchen,Non-Stick Cookware Set,5,2472.29,0.16,2076.72,10383.6,2014.42,19.4,Credit Card,Not Returned
ORD-2024-14920,23-04-2024,28-04-2024,5,Standard,CUST2634,Riya Bose,Corporate,Noida,Uttar Pradesh,North,Electronics,Smartwatch,1,9346.51,0.12,8224.93,8224.93,1209.06,14.7,UPI,Not Returned
ORD-2024-10595,24-04-2024,27-04-2024,3,Express,CUST3975,Lata Verma,Home Office,Hyderabad,Telangana,South,Home & Kitchen,Air Fryer 4L,1,5970.22,0.18,4895.58,4895.58,729.44,14.9,UPI,Not Returned
ORD-2024-10743,24-04-2024,29-04-2024,5,Standard,CUST6999,Riya Gupta,Home Office,Pune,Maharashtra,West,Clothing,Ethnic Saree,1,1834.51,0.2,1467.61,1467.61,300.86,20.5,Credit Card,Not Returned
ORD-2024-10804,24-04-2024,30-04-2024,6,Standard,CUST2753,Anjali Iyer,Consumer,Bengaluru,Karnataka,South,Clothing,Denim Jeans,1,1533.08,0.22,1195.8,1195.8,240.36,20.1,Cash on Delivery,Returned
ORD-2024-11200,24-04-2024,24-04-2024,0,Same Day,CUST1405,Kavya Kumar,Small Business,Gurgaon,Haryana,North,Sports & Fitness,Dumbbell Set 10kg,1,2824.44,0.12,2485.51,2485.51,489.65,19.7,Debit Card,Not Returned
ORD-2024-11266,24-04-2024,25-04-2024,1,Express,CUST4281,Rahul Rao,Consumer,Ahmedabad,Gujarat,West,Clothing,Ethnic Saree,5,1661.53,0.19,1345.84,6729.2,1540.99,22.9,UPI,Not Returned
ORD-2024-11582,24-04-2024,03-05-2024,9,Economy,CUST2790,Neha Joshi,Consumer,Mumbai,Maharashtra,West,Clothing,Hoodie,4,610.79,0.23,470.31,1881.24,483.48,25.7,UPI,Exchanged
ORD-2024-12188,24-04-2024,25-04-2024,1,Express,CUST8245,Ananya Das,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Men's Formal Shirt,1,1168.95,0.2,935.16,935.16,250.62,26.8,Cash on Delivery,Not Returned
ORD-2024-12318,24-04-2024,29-04-2024,5,Standard,CUST7497,Aditya Mehta,Consumer,Hyderabad,Telangana,South,Clothing,Hoodie,1,1564.1,0.18,1282.56,1282.56,380.92,29.7,UPI,Not Returned
ORD-2024-12402,24-04-2024,25-04-2024,1,Express,CUST5978,Kavya Mehta,Consumer,Bhubaneswar,Odisha,East,Beauty & Personal Care,Vitamin C Serum,4,729.62,0.18,598.29,2393.16,768.2,32.1,Credit Card,Not Returned
ORD-2024-12748,24-04-2024,01-05-2024,7,Standard,CUST6430,Rahul Malhotra,Consumer,Agartala,Tripura,Northeast,Home & Kitchen,Stainless Steel Bottle,1,306.59,0.11,272.87,272.87,53.21,19.5,UPI,Not Returned
ORD-2024-13499,24-04-2024,03-05-2024,9,Economy,CUST8828,Sunita Mehta,Consumer,Mumbai,Maharashtra,West,Home & Kitchen,Air Fryer 4L,1,5588.14,0.18,4582.27,4582.27,609.44,13.3,Credit Card,Not Returned
ORD-2024-13666,24-04-2024,24-04-2024,0,Same Day,CUST7835,Nikhil Verma,Consumer,Delhi,Delhi,North,Beauty & Personal Care,Body Lotion 400ml,1,299.05,0.18,245.22,245.22,74.79,30.5,Debit Card,Not Returned
ORD-2024-14123,24-04-2024,02-05-2024,8,Economy,CUST4069,Aditya Das,Home Office,Mumbai,Maharashtra,West,Grocery,Desi Ghee 1L,3,678.13,0.07,630.66,1891.98,177.85,9.4,UPI,Not Returned
